data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2014-03-23,201413,269.0,269,269.0,269,0.99999255,9.318605,0,3,292740820141319589,2023-08-20,Salvador,1.5124149,2886698,25.7142857142857,87.2857142857143,1.0,1.0,2,75.4379508571429,61.7142857142857,28.1502102857143,30.1428571428571,154,,,,,122806
2014-03-16,201412,207.0,207,207.0,207,0.9990841,7.1708226,0,3,292740820141219589,2023-08-20,Salvador,1.3943939,2886698,25.7142857142857,85.8571428571429,1.0,1.0,1,73.7230377142857,59.4285714285714,28.0672692857143,30.1428571428571,110,,,,,122806
2014-03-09,201411,184.0,184,184.0,184,0.99639493,6.374065,0,2,292740820141119589,2023-08-20,Salvador,1.3521352,2886698,24.8571428571429,88.1428571428571,1.0,1.0,1,75.5573814285714,62.1428571428571,27.5248394285714,29.8571428571429,96,,,,,122806
2014-03-02,201410,133.0,133,133.0,133,0.4384811,4.6073403,0,2,292740820141019589,2023-08-20,Salvador,0.9813101,2886698,24.1428571428571,92.8571428571429,1.0,0.0,1,78.0438128571429,62.5714285714286,27.1179952857143,29.7142857142857,80,,,,,122806
2014-02-23,201409,130.0,130,130.0,130,0.409178,4.503415,0,2,292740820140919589,2023-08-20,Salvador,0.9721543,2886698,24.4285714285714,91.1428571428571,1.0,0.0,1,80.04143,66.8571428571429,26.952462,29.1428571428571,68,,,,,122806
2014-02-16,201408,141.0,141,141.0,141,0.8268927,4.8844733,0,3,292740820140819589,2023-08-20,Salvador,1.1221935,2886698,25.1428571428571,86.4285714285714,1.0,0.0,1,74.7421371428571,60.4285714285714,27.8135384285714,30.2857142857143,72,,,,,122806
2014-02-09,201407,137.0,137,137.0,137,0.95014846,4.745907,0,3,292740820140719589,2023-08-20,Salvador,1.2327425,2886698,25.0,86.7142857142857,1.0,1.0,1,72.8238328571429,59.8571428571429,27.6035042857143,30.0,64,,,,,122806
2014-02-02,201406,129.0,129,129.0,129,0.9921927,4.468774,0,3,292740820140619589,2023-08-20,Salvador,1.385407,2886698,24.1428571428571,91.8571428571429,1.0,1.0,1,76.4830877142857,60.8571428571429,26.9794578571429,29.4285714285714,60,,,,,122806
2014-01-26,201405,117.0,117,117.0,117,0.99822265,4.053074,0,3,292740820140519589,2023-08-20,Salvador,1.5260681,2886698,26.0,83.2857142857143,1.0,1.0,1,71.4953442857143,57.1428571428571,27.6664791428571,29.7142857142857,59,,,,,122806
2014-01-19,201404,88.0,88,88.0,88,0.98970294,3.0484657,0,3,292740820140419589,2023-08-20,Salvador,1.4667209,2886698,24.8571428571429,87.2857142857143,1.0,1.0,1,75.471758,59.8571428571429,27.41991,30.2857142857143,43,,,,,122806
2014-01-12,201403,79.0,79,79.0,79,0.999021,2.7366908,0,3,292740820140319589,2023-08-20,Salvador,1.7603726,2886698,24.5714285714286,88.8571428571429,1.0,1.0,1,74.4528614285714,58.7142857142857,27.4549924285714,29.8571428571429,41,,,,,122806
2014-01-05,201402,64.0,64,64.0,64,0.99196744,2.217066,0,2,292740820140219589,2023-08-20,Salvador,1.6121522,2886698,24.2857142857143,89.7142857142857,1.0,1.0,1,74.3219142857143,58.7142857142857,26.9402492857143,29.7142857142857,27,,,,,122806
2013-12-29,201401,35.0,35,35.0,35,0.11744367,1.212458,0,2,292740820140119589,2023-08-20,Salvador,0.76765966,2886698,24.0,92.5714285714286,1.0,0.0,0,77.9722071428571,61.5714285714286,26.9629897142857,30.0,27,,,,,122806
2013-12-22,201352,36.0,36,36.0,36,0.02142356,1.2470996,0,2,292740820135219589,2023-08-20,Salvador,0.6524546,2886698,24.5714285714286,94.0,1.0,0.0,0,84.4516134285714,68.5714285714286,26.6651787142857,29.1428571428571,24,,,,,122806
2013-12-15,201351,40.0,40,40.0,40,0.029694283,1.3856663,0,2,292740820135119589,2023-08-20,Salvador,0.6827898,2886698,24.4285714285714,94.8571428571429,1.0,0.0,0,84.3557691428571,66.2857142857143,26.254897,29.2857142857143,29,,,,,122806
2013-12-08,201350,64.0,64,64.0,64,0.762039,2.217066,0,2,292740820135019589,2023-08-20,Salvador,1.1385123,2886698,24.2857142857143,91.8571428571429,1.0,0.0,1,80.7577562857143,64.2857142857143,26.7700847142857,29.5714285714286,40,,,,,122806
2013-12-01,201349,61.0,61,61.0,61,0.7831452,2.113141,0,2,292740820134919589,2023-08-20,Salvador,1.1577773,2886698,24.8571428571429,92.5714285714286,1.0,0.0,1,80.7962277142857,67.1428571428571,26.9867512857143,29.1428571428571,44,,,,,122806
2013-11-24,201348,56.0,56,56.0,56,0.8006581,1.9399327,0,2,292740820134819589,2023-08-20,Salvador,1.1800606,2886698,24.4285714285714,92.8571428571429,1.0,0.0,1,83.251872,69.0,26.2987992857143,28.5714285714286,43,,,,,122806
2013-11-17,201347,52.0,52,52.0,52,0.907198,1.8013661,0,1,292740820134719589,2023-08-20,Salvador,1.319076,2886698,23.2857142857143,90.2857142857143,1.0,0.0,1,76.614678,59.2857142857143,26.1597027142857,29.1428571428571,39,,,,,122806
2013-11-10,201346,54.0,54,54.0,54,0.9827348,1.8706495,0,1,292740820134619589,2023-08-20,Salvador,1.5737163,2886698,24.2857142857143,88.7142857142857,1.0,1.0,1,77.6628391428571,66.8571428571429,26.5848214285714,28.7142857142857,50,,,,,122806
2013-11-03,201345,35.0,35,35.0,35,0.5509,1.212458,0,1,292740820134519589,2023-08-20,Salvador,1.0311055,2886698,22.8571428571429,92.7142857142857,0.0,0.0,0,80.6842448571429,66.5714285714286,25.3039147142857,27.7142857142857,25,,,,,122806
2013-10-27,201344,31.0,31,31.0,31,0.23192629,1.0738914,0,2,292740820134419589,2023-08-20,Salvador,0.83784896,2886698,24.0,91.1428571428571,1.0,0.0,0,78.4440471428571,63.4285714285714,26.3887192857143,28.7142857142857,24,,,,,122806
2013-10-20,201343,36.0,36,36.0,36,0.2632659,1.2470996,0,2,292740820134319589,2023-08-20,Salvador,0.86654,2886698,24.2857142857143,87.8571428571429,1.0,0.0,0,75.0134505714286,58.5714285714286,26.3682891428571,28.8571428571429,23,,,,,122806
2013-10-13,201342,30.0,30,30.0,30,0.06902799,1.0392497,0,2,292740820134219589,2023-08-20,Salvador,0.7054617,2886698,23.2857142857143,90.2857142857143,1.0,0.0,0,77.6363091428571,60.1428571428571,25.6276785714286,28.0,23,,,,,122806
2013-10-06,201341,51.0,51,51.0,51,0.8268482,1.7667245,0,1,292740820134119589,2023-08-20,Salvador,1.215232,2886698,23.1428571428571,91.1428571428571,1.0,0.0,0,77.7106594285714,63.7142857142857,25.4234981428571,27.4285714285714,36,,,,,122806
2013-09-29,201340,39.0,39,39.0,39,0.38863233,1.3510246,0,1,292740820134019589,2023-08-20,Salvador,0.9391895,2886698,23.7142857142857,85.0,1.0,0.0,0,73.2712454285714,60.0,26.100125,28.2857142857143,26,,,,,122806
2013-09-22,201339,44.0,44,44.0,44,0.6371278,1.5242329,0,1,292740820133919589,2023-08-20,Salvador,1.0787969,2886698,22.8571428571429,92.7142857142857,0.0,0.0,0,78.1461505714286,62.7142857142857,25.5211981428571,28.4285714285714,29,,,,,122806
2013-09-15,201338,40.0,40,40.0,40,0.5257693,1.3856663,0,1,292740820133819589,2023-08-20,Salvador,1.0145346,2886698,23.7142857142857,88.5714285714286,1.0,0.0,0,76.3109951428571,56.2857142857143,25.7013312857143,28.1428571428571,31,,,,,122806
2013-09-08,201337,44.0,44,44.0,44,0.6331681,1.5242329,0,1,292740820133719589,2023-08-20,Salvador,1.0762967,2886698,22.1428571428571,92.1428571428571,0.0,0.0,0,74.4992272857143,58.8571428571429,25.112556,27.8571428571429,34,,,,,122806
2013-09-01,201336,37.0,37,37.0,37,0.18334551,1.2817413,0,1,292740820133619589,2023-08-20,Salvador,0.81980777,2886698,23.0,88.8571428571429,0.0,0.0,0,76.9359905714286,61.8571428571429,25.1775761428571,27.4285714285714,30,,,,,122806
2013-08-25,201335,37.0,37,37.0,37,0.09923492,1.2817413,0,1,292740820133519589,2023-08-20,Salvador,0.7576257,2886698,22.7142857142857,91.7142857142857,0.0,0.0,0,79.4392754285714,65.1428571428571,24.9861204285714,27.2857142857143,28,,,,,122806
2013-08-18,201334,50.0,50,50.0,50,0.46383727,1.7320828,0,1,292740820133419589,2023-08-20,Salvador,0.98216283,2886698,21.8571428571429,93.2857142857143,0.0,0.0,0,77.9322165714286,60.5714285714286,24.4871468571429,27.0,32,,,,,122806
2013-08-11,201333,45.0,45,45.0,45,0.29986718,1.5588745,0,1,292740820133319589,2023-08-20,Salvador,0.8983142,2886698,22.4285714285714,91.1428571428571,0.0,0.0,0,76.5933162857143,59.7142857142857,25.0393802857143,27.8571428571429,36,,,,,122806
2013-08-04,201332,58.0,58,58.0,58,0.7273876,2.009216,0,1,292740820133219589,2023-08-20,Salvador,1.1220698,2886698,22.0,93.2857142857143,0.0,0.0,1,77.2971284285714,61.0,24.9614068571429,27.4285714285714,41,,,,,122806
2013-07-28,201331,47.0,47,47.0,47,0.1172531,1.6281579,0,1,292740820133119589,2023-08-20,Salvador,0.79406697,2886698,23.1428571428571,85.7142857142857,1.0,0.0,0,67.9300197142857,47.2857142857143,25.3746194285714,27.7142857142857,32,,,,,122806
2013-07-21,201330,47.0,47,47.0,47,0.021733372,1.6281579,0,1,292740820133019589,2023-08-20,Salvador,0.6854918,2886698,22.4285714285714,87.7142857142857,0.0,0.0,0,73.9115181428571,58.1428571428571,25.0632028571429,27.4285714285714,28,,,,,122806
2013-07-14,201329,59.0,59,59.0,59,0.12167347,2.0438578,0,1,292740820132919589,2023-08-20,Salvador,0.8158738,2886698,23.1428571428571,83.5714285714286,1.0,0.0,1,71.7380471428571,53.4285714285714,25.3479262857143,27.7142857142857,44,,,,,122806
2013-07-07,201328,70.0,70,70.0,70,0.48913258,2.424916,0,1,292740820132819589,2023-08-20,Salvador,0.99542433,2886698,23.0,85.2857142857143,0.0,0.0,1,69.38621,51.8571428571429,25.5289111428571,27.8571428571429,53,,,,,122806
2013-06-30,201327,84.0,84,84.0,84,0.89607555,2.9098992,0,1,292740820132719589,2023-08-20,Salvador,1.226238,2886698,23.5714285714286,85.2857142857143,1.0,0.0,1,68.9040608571429,53.7142857142857,26.1756801428571,28.5714285714286,60,,,,,122806
2013-06-23,201326,58.0,58,58.0,58,0.32394,2.009216,0,1,292740820132619589,2023-08-20,Salvador,0.9205485,2886698,23.7142857142857,85.0,1.0,0.0,1,70.2117491428571,54.0,25.9425018571429,28.0,44,,,,,122806
2013-06-16,201325,81.0,81,81.0,81,0.96947473,2.8059742,0,1,292740820132519589,2023-08-20,Salvador,1.3739737,2886698,22.7142857142857,92.5714285714286,0.0,1.0,1,80.8358834285714,64.8571428571429,24.943745,27.4285714285714,63,,,,,122806
2013-06-09,201324,60.0,60,60.0,60,0.47113863,2.0784993,0,2,292740820132419589,2023-08-20,Salvador,0.98695475,2886698,23.8571428571429,85.1428571428571,1.0,0.0,1,73.70277,59.8571428571429,26.0472695714286,28.2857142857143,42,,,,,122806
2013-06-02,201323,52.0,52,52.0,52,0.15213402,1.8013661,0,2,292740820132319589,2023-08-20,Salvador,0.8258311,2886698,23.4285714285714,91.8571428571429,1.0,0.0,1,77.2489128571429,62.0,26.161986,28.4285714285714,40,,,,,122806
2013-05-26,201322,64.0,64,64.0,64,0.48403424,2.217066,0,2,292740820132219589,2023-08-20,Salvador,0.9929835,2886698,23.5714285714286,88.0,1.0,0.0,1,74.8116031428571,59.8571428571429,26.4557524285714,29.0,54,,,,,122806
2013-05-19,201321,66.0,66,66.0,66,0.4607332,2.2863493,0,2,292740820132119589,2023-08-20,Salvador,0.9831089,2886698,23.2857142857143,87.4285714285714,1.0,0.0,1,74.0146448571429,57.1428571428571,26.0956897142857,28.4285714285714,43,,,,,122806
2013-05-12,201320,58.0,58,58.0,58,0.2365432,2.009216,0,2,292740820132019589,2023-08-20,Salvador,0.87934184,2886698,24.4285714285714,84.7142857142857,1.0,0.0,1,73.1921271428571,60.4285714285714,26.8317958571429,29.0,33,,,,,122806
2013-05-05,201319,74.0,74,74.0,74,0.8134085,2.5634825,0,2,292740820131919589,2023-08-20,Salvador,1.1636895,2886698,24.1428571428571,85.8571428571429,1.0,0.0,1,70.8825042857143,54.1428571428571,26.9238317142857,29.0,46,,,,,122806
2013-04-28,201318,69.0,69,69.0,69,0.46959677,2.3902743,0,2,292740820131819589,2023-08-20,Salvador,0.98717624,2886698,24.4285714285714,84.1428571428571,1.0,0.0,1,72.8516742857143,57.5714285714286,26.5961845714286,29.0,41,,,,,122806
2013-04-21,201317,56.0,56,56.0,56,0.0067686923,1.9399327,0,2,292740820131719589,2023-08-20,Salvador,0.6577153,2886698,23.7142857142857,85.4285714285714,1.0,0.0,1,69.989918,52.5714285714286,26.5824651428571,29.1428571428571,39,,,,,122806
2013-04-14,201316,64.0,64,64.0,64,0.009205609,2.217066,0,2,292740820131619589,2023-08-20,Salvador,0.6851612,2886698,24.8571428571429,87.7142857142857,1.0,0.0,1,74.8459735714286,52.8571428571429,27.5690707142857,30.2857142857143,37,,,,,122806
2013-04-07,201315,84.0,84,84.0,84,0.4860497,2.9098992,0,2,292740820131519589,2023-08-20,Salvador,0.9946382,2886698,26.5714285714286,77.7142857142857,1.0,0.0,1,66.4863094285714,49.5714285714286,28.746726,31.4285714285714,59,,,,,122806
2013-03-31,201314,119.0,119,119.0,119,0.9994804,4.122357,0,2,292740820131419589,2023-08-20,Salvador,1.6130012,2886698,25.4285714285714,84.8571428571429,1.0,1.0,1,68.1010011428571,51.1428571428571,28.2805194285714,30.7142857142857,79,,,,,122806
2013-03-24,201313,74.0,74,74.0,74,0.64665264,2.5634825,0,2,292740820131319589,2023-08-20,Salvador,1.0646621,2886698,25.5714285714286,84.1428571428571,1.0,0.0,1,67.1829005714286,50.0,28.567776,31.4285714285714,48,,,,,122806
2013-03-17,201312,73.0,73,73.0,73,0.63812304,2.528841,0,2,292740820131219589,2023-08-20,Salvador,1.0609882,2886698,25.4285714285714,83.0,1.0,0.0,1,70.6946428571429,53.8571428571429,28.1340727142857,30.7142857142857,49,,,,,122806
2013-03-10,201311,67.0,67,67.0,67,0.55380625,2.320991,0,2,292740820131119589,2023-08-20,Salvador,1.0237137,2886698,25.5714285714286,82.0,1.0,0.0,1,69.3040042857143,53.1428571428571,28.2684721428571,31.1428571428571,48,,,,,122806
2013-03-03,201310,70.0,70,70.0,70,0.86012006,2.424916,0,2,292740820131019589,2023-08-20,Salvador,1.2104691,2886698,26.0,77.1428571428571,1.0,0.0,1,65.2098214285714,49.7142857142857,28.71875,31.2857142857143,54,,,,,122806
2013-02-24,201309,73.0,73,73.0,73,0.9838601,2.528841,0,2,292740820130919589,2023-08-20,Salvador,1.4758518,2886698,24.8571428571429,83.5714285714286,1.0,1.0,1,68.5911581428571,45.2857142857143,28.2079492857143,31.8571428571429,49,,,,,122806
2013-02-17,201308,52.0,52,52.0,52,0.8852791,1.8013661,0,2,292740820130819589,2023-08-20,Salvador,1.2836928,2886698,25.1428571428571,81.7142857142857,1.0,0.0,1,67.0508087142857,51.0,28.06829,30.8571428571429,43,,,,,122806
2013-02-10,201307,56.0,56,56.0,56,0.9869646,1.9399327,0,2,292740820130719589,2023-08-20,Salvador,1.6013134,2886698,26.4285714285714,72.4285714285714,1.0,1.0,1,61.6061085714286,45.4285714285714,28.5325065714286,31.0,35,,,,,122806
2013-02-03,201306,36.0,36,36.0,36,0.5931904,1.2470996,0,2,292740820130619589,2023-08-20,Salvador,1.0576166,2886698,25.4285714285714,79.7142857142857,1.0,0.0,0,66.5692814285714,49.8571428571429,28.4538034285714,31.0,17,,,,,122806
2013-01-27,201305,32.0,32,32.0,32,0.3448171,1.108533,0,2,292740820130519589,2023-08-20,Salvador,0.9076955,2886698,24.5714285714286,86.4285714285714,1.0,0.0,0,70.5084971428571,51.1428571428571,27.7164458571429,30.5714285714286,16,,,,,122806
2013-01-20,201304,35.0,35,35.0,35,0.3397786,1.212458,0,2,292740820130419589,2023-08-20,Salvador,0.90859324,2886698,25.0,87.4285714285714,1.0,0.0,0,75.2612734285714,57.5714285714286,27.5481607142857,30.1428571428571,22,,,,,122806
2013-01-13,201303,34.0,34,34.0,34,0.18007207,1.1778163,0,2,292740820130319589,2023-08-20,Salvador,0.8110221,2886698,25.4285714285714,82.2857142857143,1.0,0.0,0,71.5711465714286,52.7142857142857,27.714456,30.7142857142857,18,,,,,122806
2013-01-06,201302,36.0,36,36.0,36,0.28233072,1.2470996,0,2,292740820130219589,2023-08-20,Salvador,0.87750345,2886698,25.4285714285714,77.1428571428571,1.0,0.0,0,64.5250552857143,48.0,28.0021354285714,30.8571428571429,21,,,,,122806
2012-12-30,201301,48.0,48,48.0,48,0.8520673,1.6627995,0,2,292740820130119589,2023-08-20,Salvador,1.2518353,2886698,25.5714285714286,77.7142857142857,1.0,0.0,0,66.0529227142857,49.5714285714286,27.8109207142857,30.2857142857143,27,,,,,122806
2012-12-23,201252,42.0,42,42.0,42,0.6673058,1.4549496,0,2,292740820125219589,2023-08-20,Salvador,1.1009465,2886698,25.0,81.0,1.0,0.0,0,66.84159,49.4285714285714,27.8065954285714,30.2857142857143,22,,,,,122806
2012-12-16,201251,35.0,35,35.0,35,0.3438514,1.212458,0,2,292740820125119589,2023-08-20,Salvador,0.9108823,2886698,23.7142857142857,82.5714285714286,1.0,0.0,0,65.0240648571429,45.1428571428571,27.1689965714286,30.1428571428571,20,,,,,122806
2012-12-09,201250,38.0,38,38.0,38,0.58456343,1.3163829,0,2,292740820125019589,2023-08-20,Salvador,1.0505656,2886698,24.5714285714286,83.0,1.0,0.0,0,70.3001157142857,52.2857142857143,27.3100517142857,30.4285714285714,24,,,,,122806
2012-12-02,201249,42.0,42,42.0,42,0.8497597,1.4549496,0,2,292740820124919589,2023-08-20,Salvador,1.2693287,2886698,24.7142857142857,80.2857142857143,1.0,0.0,0,67.7559734285714,50.8571428571429,26.9860221428571,29.7142857142857,31,,,,,122806
2012-11-25,201248,36.0,36,36.0,36,0.73725224,1.2470996,0,2,292740820124819589,2023-08-20,Salvador,1.1671588,2886698,24.7142857142857,85.1428571428571,1.0,0.0,0,71.9776785714286,52.4285714285714,26.8482142857143,29.7142857142857,28,,,,,122806
2012-11-18,201247,32.0,32,32.0,32,0.5938746,1.108533,0,1,292740820124719589,2023-08-20,Salvador,1.0617014,2886698,24.8571428571429,84.8571428571429,1.0,0.0,0,73.2092645714286,56.2857142857143,26.755866,29.4285714285714,22,,,,,122806
2012-11-11,201246,32.0,32,32.0,32,0.4334012,1.108533,0,1,292740820124619589,2023-08-20,Salvador,0.95960253,2886698,23.8571428571429,87.1428571428571,1.0,0.0,0,75.0136808571429,57.5714285714286,26.2288307142857,29.0,24,,,,,122806
2012-11-04,201245,27.0,27,27.0,27,0.048818484,0.9353247,0,1,292740820124519589,2023-08-20,Salvador,0.66706485,2886698,23.0,88.7142857142857,0.0,0.0,0,75.0591368571429,57.1428571428571,25.8660798571429,29.0,19,,,,,122806
2012-10-28,201244,31.0,31,31.0,31,0.031588856,1.0738914,0,2,292740820124419589,2023-08-20,Salvador,0.6555171,2886698,23.1428571428571,83.1428571428571,1.0,0.0,0,71.4802628571429,55.1428571428571,26.222899,28.8571428571429,17,,,,,122806
2012-10-21,201243,40.0,40,40.0,40,0.15291353,1.3856663,0,1,292740820124319589,2023-08-20,Salvador,0.8057898,2886698,24.2857142857143,77.7142857142857,1.0,0.0,0,68.1576171428571,57.1428571428571,26.1715078571429,28.2857142857143,21,,,,,122806
2012-10-14,201242,52.0,52,52.0,52,0.6165399,1.8013661,0,1,292740820124219589,2023-08-20,Salvador,1.0605068,2886698,23.8571428571429,77.0,1.0,0.0,1,67.0688621428571,52.2857142857143,25.8918308571429,28.1428571428571,32,,,,,122806
2012-10-07,201241,51.0,51,51.0,51,0.5121041,1.7667245,0,1,292740820124119589,2023-08-20,Salvador,1.0060116,2886698,22.8571428571429,83.8571428571429,0.0,0.0,0,71.9944777142857,49.7142857142857,24.8508014285714,27.0,34,,,,,122806
2012-09-30,201240,49.0,49,49.0,49,0.18560903,1.6974411,0,1,292740820124019589,2023-08-20,Salvador,0.84167475,2886698,22.8571428571429,78.8571428571429,0.0,0.0,0,66.5198737142857,50.7142857142857,24.9307317142857,26.7142857142857,31,,,,,122806
2012-09-23,201239,45.0,45,45.0,45,0.0100974655,1.5588745,0,1,292740820123919589,2023-08-20,Salvador,0.64575994,2886698,22.4285714285714,84.0,0.0,0.0,0,69.3490362857143,46.2857142857143,24.979403,27.4285714285714,25,,,,,122806
2012-09-16,201238,58.0,58,58.0,58,0.01565151,2.009216,0,1,292740820123819589,2023-08-20,Salvador,0.69491047,2886698,22.7142857142857,80.2857142857143,0.0,0.0,1,67.2678571428571,48.2857142857143,25.4375,28.4285714285714,29,,,,,122806
2012-09-09,201237,69.0,69,69.0,69,0.015660383,2.3902743,0,1,292740820123719589,2023-08-20,Salvador,0.7145203,2886698,22.2857142857143,85.1428571428571,0.0,0.0,1,71.6324397142857,55.7142857142857,25.1753248571429,27.8571428571429,46,,,,,122806
2012-09-02,201236,81.0,81,81.0,81,0.038021363,2.8059742,0,1,292740820123619589,2023-08-20,Salvador,0.7705857,2886698,22.4285714285714,77.1428571428571,0.0,0.0,1,63.5216445714286,46.2857142857143,24.9014037142857,27.1428571428571,46,,,,,122806
2012-08-26,201235,104.0,104,104.0,104,0.22454438,3.6027322,0,1,292740820123519589,2023-08-20,Salvador,0.9029146,2886698,21.8571428571429,81.0,0.0,0.0,1,66.7543291428571,49.5714285714286,24.5656114285714,27.0,67,,,,,122806
2012-08-19,201234,105.0,105,105.0,105,0.03844884,3.637374,0,1,292740820123419589,2023-08-20,Salvador,0.7944639,2886698,22.5714285714286,79.8571428571429,0.0,0.0,1,66.0724242857143,46.1428571428571,24.9765271428571,27.2857142857143,62,,,,,122806
2012-08-12,201233,106.0,106,106.0,106,0.002528775,3.6720157,0,1,292740820123319589,2023-08-20,Salvador,0.70324767,2886698,22.4285714285714,85.2857142857143,0.0,0.0,1,69.31929,44.5714285714286,25.2361,27.5714285714286,57,,,,,122806
2012-08-05,201232,136.0,136,136.0,136,0.030058842,4.711265,0,1,292740820123219589,2023-08-20,Salvador,0.80596924,2886698,22.8571428571429,81.5714285714286,0.0,0.0,1,65.2640462857143,48.4285714285714,25.6384021428571,27.8571428571429,67,,,,,122806
2012-07-29,201231,152.0,152,152.0,152,0.041136626,5.2655315,0,1,292740820123119589,2023-08-20,Salvador,0.8270866,2886698,23.5714285714286,81.2857142857143,1.0,0.0,1,64.0884847142857,45.1428571428571,25.9324427142857,28.1428571428571,97,,,,,122806
2012-07-22,201230,165.0,165,165.0,165,0.07548552,5.7158732,0,1,292740820123019589,2023-08-20,Salvador,0.8589576,2886698,22.4285714285714,79.2857142857143,0.0,0.0,1,62.0779762857143,43.7142857142857,25.8401785714286,28.2857142857143,100,,,,,122806
2012-07-15,201229,198.0,198,198.0,198,0.51670986,6.859048,0,1,292740820122919589,2023-08-20,Salvador,1.0042198,2886698,23.2857142857143,82.1428571428571,1.0,0.0,1,65.9655148571429,51.7142857142857,26.1489137142857,28.1428571428571,124,,,,,122806
2012-07-08,201228,184.0,184,184.0,184,0.23448841,6.374065,0,1,292740820122819589,2023-08-20,Salvador,0.928642,2886698,22.8571428571429,87.1428571428571,0.0,0.0,1,75.9016278571429,59.4285714285714,25.1890757142857,27.5714285714286,116,,,,,122806
2012-07-01,201227,208.0,208,208.0,208,0.56559086,7.2054644,0,1,292740820122719589,2023-08-20,Salvador,1.0163774,2886698,23.1428571428571,84.2857142857143,1.0,0.0,1,67.5974652857143,51.0,25.8196,28.0,122,,,,,122806
2012-06-24,201226,198.0,198,198.0,198,0.18229386,6.859048,0,1,292740820122619589,2023-08-20,Salvador,0.9148207,2886698,23.5714285714286,84.5714285714286,1.0,0.0,1,67.5024791428571,50.8571428571429,26.127117,28.4285714285714,112,,,,,122806
2012-06-17,201225,184.0,184,184.0,184,0.039614905,6.374065,0,1,292740820122519589,2023-08-20,Salvador,0.8394774,2886698,22.8571428571429,89.5714285714286,0.0,0.0,1,74.4183642857143,56.4285714285714,25.9808297142857,28.7142857142857,109,,,,,122806
2012-06-10,201224,249.0,249,249.0,249,0.8621377,8.625772,0,2,292740820122419589,2023-08-20,Salvador,1.105251,2886698,23.8571428571429,83.2857142857143,1.0,0.0,2,69.3864941428571,54.1428571428571,26.2722784285714,28.7142857142857,150,,,,,122806
2012-06-03,201223,200.0,200,200.0,200,0.012402514,6.9283314,0,4,292740820122319589,2023-08-20,Salvador,0.8084597,2886698,23.5714285714286,85.7142857142857,1.0,0.0,1,69.7081398571429,53.1428571428571,26.7043817142857,29.0,118,,,,,122806
2012-05-27,201222,231.0,231,231.0,231,0.007166285,8.002223,0,4,292740820122219589,2023-08-20,Salvador,0.8059601,2886698,23.8571428571429,87.2857142857143,1.0,0.0,2,74.5920885714286,58.7142857142857,26.6267854285714,29.0,143,,,,,122806
2012-05-20,201221,221.0,221,221.0,221,1.2794461e-05,7.655806,0,4,292740820122119589,2023-08-20,Salvador,0.6940424,2886698,23.8571428571429,91.1428571428571,1.0,0.0,2,77.251397,61.8571428571429,25.8709117142857,28.2857142857143,152,,,,,122806
2012-05-13,201220,302.0,302,302.0,302,0.1899733,10.461781,0,4,292740820122019589,2023-08-20,Salvador,0.9322436,2886698,24.0,86.5714285714286,1.0,0.0,2,72.9520994285714,57.8571428571429,26.5822277142857,28.5714285714286,203,,,,,122806
2012-05-06,201219,331.0,331,331.0,331,0.7974097,11.466389,0,4,292740820121919589,2023-08-20,Salvador,1.0679426,2886698,24.1428571428571,86.5714285714286,1.0,0.0,2,71.8566977142857,53.7142857142857,26.6467644285714,28.8571428571429,210,,,,,122806
2012-04-29,201218,347.0,347,347.0,347,0.94567317,12.020655,0,4,292740820121819589,2023-08-20,Salvador,1.133828,2886698,24.2857142857143,82.8571428571429,1.0,0.0,2,65.079658,48.5714285714286,27.3579227142857,29.8571428571429,210,,,,,122806
2012-04-22,201217,298.0,298,298.0,298,0.3031805,10.323214,0,4,292740820121719589,2023-08-20,Salvador,0.95911324,2886698,23.8571428571429,82.2857142857143,1.0,0.0,2,65.8886805714286,48.1428571428571,27.4007775714286,30.1428571428571,170,,,,,122806
2012-04-15,201216,286.0,286,286.0,286,0.41076013,9.907514,0,4,292740820121619589,2023-08-20,Salvador,0.981412,2886698,25.1428571428571,82.7142857142857,1.0,0.0,2,68.9470051428571,46.5714285714286,27.6093028571429,30.0,177,,,,,122806
2012-04-08,201215,345.0,345,345.0,345,0.9996716,11.951371,0,4,292740820121519589,2023-08-20,Salvador,1.3203139,2886698,25.0,82.8571428571429,1.0,1.0,2,65.508434,47.8571428571429,27.8142038571429,29.8571428571429,217,,,,,122806
2012-04-01,201214,307.0,307,307.0,307,0.97248393,10.634989,0,4,292740820121419589,2023-08-20,Salvador,1.1748078,2886698,25.7142857142857,79.4285714285714,1.0,1.0,2,64.3819128571429,49.7142857142857,28.080789,30.8571428571429,178,,,,,122806
2012-03-25,201213,229.0,229,229.0,229,0.0051848534,7.9329395,0,4,292740820121319589,2023-08-20,Salvador,0.79756504,2886698,25.2857142857143,78.5714285714286,1.0,0.0,2,65.1935477142857,48.8571428571429,27.8620392857143,30.0,150,,,,,122806
